Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward
7790000,14.873484,2.215593e-05,0.9243085171754767,242.70731707317074,246.75116,257.48547,0.9200103806286324,0.18694539222775436
7800000,14.8479805,2.2053291e-05,0.872788533395113,235.51162790697674,246.21968,257.75052,0.8737512596471365,0.1816609336366487
7810000,14.862205,2.1949918e-05,0.8363317530169043,227.32558139534885,247.32729,258.38977,0.8583839289670767,0.1759953188688256
7820000,14.875809,2.1846738e-05,0.9243521479268869,242.1904761904762,247.3389,258.46136,0.9027688900629679,0.18321932870007696
7830000,14.88002,2.1750655e-05,0.790204672763745,233.6904761904762,246.41336,258.44525,0.7944693471349421,0.17900779577238218
7840000,14.868441,2.1650023e-05,0.8218486148186706,228.5,247.68378,258.83813,0.8248970815065232,0.17301338714208792
7850000,14.862686,2.154278e-05,0.7888472430953165,238.70731707317074,247.37886,258.56223,0.7872880551873184,0.18234461075739888
7860000,14.867906,2.1445283e-05,0.8661627224868252,240.61904761904762,247.49237,258.5775,0.8669153068746839,0.18343635577531087
7870000,14.881331,2.1350344e-05,0.8623507551667167,239.2439024390244,246.94714,258.3922,0.8536939015839158,0.18421273315098227
7880000,14.894323,2.1245192e-05,0.8113626565697581,236.67441860465115,247.66289,258.4597,0.8150535981322444,0.18140365391276603
7890000,14.905078,2.1145854e-05,0.8457243350290117,234.9047619047619,247.79128,258.4898,0.8505916517405283,0.18092843938973688
7900000,14.890997,2.1052529e-05,0.8340043759062177,235.64285714285714,246.81992,258.48755,0.8302851340600422,0.1831074557488873
7910000,14.86929,2.0945858e-05,0.7983245059501293,233.90697674418604,247.45586,258.80206,0.7928359135985374,0.17797944278911101
